customer_id,date,category,amount
C016,2022-02-28,food,374.95
C016,2022-02-28,transport,31.17
C016,2022-02-28,shopping,369.63
C016,2022-02-28,entertainment,669.81
C016,2022-02-28,other,264.45
C016,2022-03-31,housing,812.6
C016,2022-03-31,food,370.74
C016,2022-03-31,transport,46.58
C016,2022-03-31,shopping,446.12
C016,2022-03-31,entertainment,767.39
C016,2022-03-31,other,218.23
C016,2022-04-30,housing,1020.5
C016,2022-04-30,food,676.88
C016,2022-04-30,transport,48.0
C016,2022-04-30,shopping,448.71
C016,2022-04-30,entertainment,907.21
C016,2022-04-30,other,218.21
C016,2022-05-31,housing,1002.81
C016,2022-05-31,food,477.39
C016,2022-05-31,transport,37.77
C016,2022-05-31,shopping,393.26
C016,2022-05-31,entertainment,662.91
C016,2022-05-31,other,228.05
C016,2022-06-30,housing,1279.45
C016,2022-06-30,food,481.3
C016,2022-06-30,transport,51.91
C016,2022-06-30,shopping,768.45
C016,2022-06-30,entertainment,871.96
C016,2022-06-30,other,351.17
C016,2022-07-31,housing,1497.66
C016,2022-07-31,food,711.66
C016,2022-07-31,transport,45.27
C016,2022-07-31,shopping,495.99
C016,2022-07-31,entertainment,968.09
C016,2022-07-31,other,359.59
C016,2022-08-31,housing,1029.17
C016,2022-08-31,food,390.32
C016,2022-08-31,transport,54.46
C016,2022-08-31,shopping,627.99
C016,2022-08-31,entertainment,1001.69
C016,2022-08-31,other,310.05
C016,2022-09-30,housing,1350.23
C016,2022-09-30,food,639.15
C016,2022-09-30,transport,49.24
C016,2022-09-30,shopping,951.2
C016,2022-09-30,entertainment,1186.98
C016,2022-09-30,other,307.35
C016,2022-10-31,housing,1167.75
C016,2022-10-31,food,788.72
C016,2022-10-31,transport,46.54
C016,2022-10-31,shopping,719.86
C016,2022-10-31,entertainment,1248.02
C016,2022-10-31,other,343.13
C016,2022-11-30,housing,1294.7
C016,2022-11-30,food,599.18
C016,2022-11-30,transport,44.32
C016,2022-11-30,shopping,586.35
C016,2022-11-30,entertainment,1234.68
C016,2022-11-30,other,299.69
C016,2022-12-31,housing,1008.97
C016,2022-12-31,food,595.68
C016,2022-12-31,transport,45.21
C016,2022-12-31,shopping,576.69
C016,2022-12-31,entertainment,821.89
C016,2022-12-31,other,279.93
C016,2023-01-31,housing,1081.97
C016,2023-01-31,food,602.88
C016,2023-01-31,transport,47.8
C016,2023-01-31,shopping,466.96
C016,2023-01-31,entertainment,767.11
C016,2023-01-31,other,269.66
C016,2023-02-28,housing,1184.0
C016,2023-02-28,food,809.11
C016,2023-02-28,transport,49.49
C016,2023-02-28,shopping,731.22
C016,2023-02-28,entertainment,1227.69
C016,2023-02-28,other,366.86
C016,2023-03-31,housing,1151.86
C016,2023-03-31,food,494.73
C016,2023-03-31,transport,33.72
C016,2023-03-31,shopping,625.15
C016,2023-03-31,entertainment,1001.01
C016,2023-03-31,other,305.48
C016,2023-04-30,housing,964.44
C016,2023-04-30,food,475.28
C016,2023-04-30,transport,29.29
C016,2023-04-30,shopping,449.6
C016,2023-04-30,entertainment,708.96
C016,2023-04-30,other,277.66
C016,2023-05-31,housing,1280.24
C016,2023-05-31,food,1096.04
C016,2023-05-31,transport,55.25
C016,2023-05-31,shopping,952.0
C016,2023-05-31,entertainment,1527.88
C016,2023-05-31,other,342.06
C016,2023-06-30,housing,1360.43
C016,2023-06-30,food,700.18
C016,2023-06-30,transport,53.7
C016,2023-06-30,shopping,793.28
C016,2023-06-30,entertainment,1093.1
C016,2023-06-30,other,317.68
C016,2023-07-31,housing,1651.21
C016,2023-07-31,food,788.07
C016,2023-07-31,transport,51.33
C016,2023-07-31,shopping,623.01
C016,2023-07-31,entertainment,1086.26
C016,2023-07-31,other,324.66
C016,2023-08-31,housing,1661.06
C016,2023-08-31,food,661.62
C016,2023-08-31,transport,66.06
C016,2023-08-31,shopping,849.46
C016,2023-08-31,entertainment,1173.98
C016,2023-08-31,other,299.39
C016,2023-09-30,housing,1612.4
C016,2023-09-30,food,775.16
C016,2023-09-30,transport,57.97
C016,2023-09-30,shopping,685.9
C016,2023-09-30,entertainment,991.82
C016,2023-09-30,other,419.94
C016,2023-10-31,housing,1596.37
C016,2023-10-31,food,428.21
C016,2023-10-31,transport,33.33
C016,2023-10-31,shopping,572.97
C016,2023-10-31,entertainment,1051.55
C016,2023-10-31,other,260.39
C016,2023-11-30,housing,1013.28
C016,2023-11-30,food,588.23
C016,2023-11-30,transport,44.11
C016,2023-11-30,shopping,487.61
C016,2023-11-30,entertainment,1114.04
C016,2023-11-30,other,219.04
C016,2023-12-31,housing,894.08
C016,2023-12-31,food,397.93
C016,2023-12-31,transport,38.67
C016,2023-12-31,shopping,494.69
C016,2023-12-31,entertainment,862.07
C016,2023-12-31,other,255.05
C017,2022-01-31,housing,935.22
C017,2022-01-31,food,527.31
C017,2022-01-31,transport,412.68
C017,2022-01-31,shopping,395.21
C017,2022-01-31,entertainment,510.62
C017,2022-01-31,other,221.95
C017,2022-02-28,housing,1128.82
C017,2022-02-28,food,736.49
C017,2022-02-28,transport,718.07
C017,2022-02-28,shopping,621.58
C017,2022-02-28,entertainment,841.82
C017,2022-02-28,other,347.32
C017,2022-03-31,housing,1056.65
C017,2022-03-31,food,934.5
C017,2022-03-31,transport,662.29
C017,2022-03-31,shopping,327.4
C017,2022-03-31,entertainment,820.78
C017,2022-03-31,other,507.73
C017,2022-04-30,housing,1695.52
C017,2022-04-30,food,720.07
C017,2022-04-30,transport,879.02
C017,2022-04-30,shopping,512.66
C017,2022-04-30,entertainment,939.94
C017,2022-04-30,other,371.22
C017,2022-05-31,housing,826.71
C017,2022-05-31,food,667.23
C017,2022-05-31,transport,599.04
C017,2022-05-31,shopping,414.16
C017,2022-05-31,entertainment,501.55
C017,2022-05-31,other,302.52
C017,2022-06-30,housing,1018.82
C017,2022-06-30,food,677.77
C017,2022-06-30,transport,606.9
C017,2022-06-30,shopping,345.4
C017,2022-06-30,entertainment,362.94
C017,2022-06-30,other,228.48
C017,2022-07-31,housing,1223.35
C017,2022-07-31,food,738.21
C017,2022-07-31,transport,943.09
C017,2022-07-31,shopping,669.37
C017,2022-07-31,entertainment,893.13
C017,2022-07-31,other,429.24
C017,2022-08-31,housing,1049.25
C017,2022-08-31,food,804.1
C017,2022-08-31,transport,627.2
C017,2022-08-31,shopping,486.31
C017,2022-08-31,entertainment,815.32
C017,2022-08-31,other,288.59
C017,2022-09-30,housing,1126.45
C017,2022-09-30,food,468.91
C017,2022-09-30,transport,466.37
C017,2022-09-30,shopping,431.58
C017,2022-09-30,entertainment,869.86
C017,2022-09-30,other,413.46
C017,2022-10-31,housing,1387.18
C017,2022-10-31,food,555.27
C017,2022-10-31,transport,621.23
C017,2022-10-31,shopping,485.0
C017,2022-10-31,entertainment,652.6
C017,2022-10-31,other,371.74
C017,2022-11-30,housing,900.78
C017,2022-11-30,food,426.59
C017,2022-11-30,transport,563.9
C017,2022-11-30,shopping,319.8
C017,2022-11-30,entertainment,586.67
C017,2022-11-30,other,254.42
C017,2022-12-31,housing,942.87
C017,2022-12-31,food,672.23
C017,2022-12-31,transport,629.36
C017,2022-12-31,shopping,394.1
C017,2022-12-31,entertainment,693.2
C017,2022-12-31,other,323.84
C017,2023-01-31,housing,1444.18
C017,2023-01-31,food,1152.39
C017,2023-01-31,transport,825.97
C017,2023-01-31,shopping,657.31
C017,2023-01-31,entertainment,802.39
C017,2023-01-31,other,471.09
C017,2023-02-28,housing,1334.42
C017,2023-02-28,food,711.85
C017,2023-02-28,transport,756.67
C017,2023-02-28,shopping,510.69
C017,2023-02-28,entertainment,916.81
C017,2023-02-28,other,368.54
C017,2023-03-31,housing,1372.81
C017,2023-03-31,food,837.45
C017,2023-03-31,transport,704.44
C017,2023-03-31,shopping,863.69
C017,2023-03-31,entertainment,1136.59
C017,2023-03-31,other,485.13
C017,2023-04-30,housing,1400.79
C017,2023-04-30,food,1050.84
C017,2023-04-30,transport,566.75
C017,2023-04-30,shopping,526.98
C017,2023-04-30,entertainment,807.84
C017,2023-04-30,other,308.33
C017,2023-05-31,housing,1184.86
C017,2023-05-31,food,876.8
C017,2023-05-31,transport,971.96
C017,2023-05-31,shopping,505.48
C017,2023-05-31,entertainment,790.9
C017,2023-05-31,other,433.56
C017,2023-06-30,housing,1117.62
C017,2023-06-30,food,706.73
C017,2023-06-30,transport,822.61
C017,2023-06-30,shopping,557.91
C017,2023-06-30,entertainment,578.9
C017,2023-06-30,other,343.88
C017,2023-07-31,housing,1395.76
C017,2023-07-31,food,745.1
C017,2023-07-31,transport,745.64
C017,2023-07-31,shopping,570.09
C017,2023-07-31,entertainment,999.23
C017,2023-07-31,other,361.56
C017,2023-08-31,housing,919.92
C017,2023-08-31,food,556.32
C017,2023-08-31,transport,557.77
C017,2023-08-31,shopping,311.52
C017,2023-08-31,entertainment,636.5
C017,2023-08-31,other,354.75
C017,2023-09-30,housing,1152.57
C017,2023-09-30,food,711.15
C017,2023-09-30,transport,574.09
C017,2023-09-30,shopping,482.7
C017,2023-09-30,entertainment,917.65
C017,2023-09-30,other,382.49
C017,2023-10-31,housing,810.13
C017,2023-10-31,food,575.85
C017,2023-10-31,transport,479.97
C017,2023-10-31,shopping,405.58
C017,2023-10-31,entertainment,644.87
C017,2023-10-31,other,341.96
C017,2023-11-30,housing,1496.55
C017,2023-11-30,food,715.51
C017,2023-11-30,transport,654.29
C017,2023-11-30,shopping,556.36
C017,2023-11-30,entertainment,829.87
C017,2023-11-30,other,372.44
C017,2023-12-31,housing,889.34
C017,2023-12-31,food,550.25
C017,2023-12-31,transport,530.21
C017,2023-12-31,shopping,486.99
C017,2023-12-31,entertainment,674.12
C017,2023-12-31,other,452.73
C018,2022-01-31,housing,539.44
C018,2022-01-31,food,362.23
C018,2022-01-31,transport,510.47
C018,2022-01-31,shopping,319.58
C018,2022-01-31,entertainment,513.53
C018,2022-01-31,other,629.95
C018,2022-02-28,housing,611.3
C018,2022-02-28,food,557.71
C018,2022-02-28,transport,858.4
C018,2022-02-28,shopping,280.02
C018,2022-02-28,entertainment,585.92
C018,2022-02-28,other,949.29
C018,2022-03-31,housing,885.86
C018,2022-03-31,food,608.51
C018,2022-03-31,transport,992.75
C018,2022-03-31,shopping,337.04
C018,2022-03-31,entertainment,972.89
C018,2022-03-31,other,867.38
C018,2022-04-30,housing,710.21
C018,2022-04-30,food,927.98
C018,2022-04-30,transport,999.17
C018,2022-04-30,shopping,341.39
C018,2022-04-30,entertainment,742.19
C018,2022-04-30,other,1231.16
C018,2022-05-31,housing,748.51
C018,2022-05-31,food,689.05
C018,2022-05-31,transport,981.62
C018,2022-05-31,shopping,394.44
C018,2022-05-31,entertainment,623.29
C018,2022-05-31,other,929.25
C018,2022-06-30,housing,784.96
C018,2022-06-30,food,746.27
C018,2022-06-30,transport,863.9
C018,2022-06-30,shopping,354.07
C018,2022-06-30,entertainment,754.88
C018,2022-06-30,other,835.86
C018,2022-07-31,housing,543.28
C018,2022-07-31,food,455.81
C018,2022-07-31,transport,758.33
C018,2022-07-31,shopping,325.76
C018,2022-07-31,entertainment,699.04
C018,2022-07-31,other,938.23
C018,2022-08-31,housing,720.27
C018,2022-08-31,food,597.59
C018,2022-08-31,transport,822.42
C018,2022-08-31,shopping,302.86
C018,2022-08-31,entertainment,717.21
C018,2022-08-31,other,1023.17
C018,2022-09-30,housing,565.77
C018,2022-09-30,food,460.42
C018,2022-09-30,transport,602.38
C018,2022-09-30,shopping,238.6
C018,2022-09-30,entertainment,682.83
C018,2022-09-30,other,910.89
C018,2022-10-31,housing,904.7
C018,2022-10-31,food,613.73
C018,2022-10-31,transport,1183.25
C018,2022-10-31,shopping,344.77
C018,2022-10-31,entertainment,740.98
C018,2022-10-31,other,918.38
C018,2022-11-30,housing,764.63
C018,2022-11-30,food,604.23
C018,2022-11-30,transport,1002.53
C018,2022-11-30,shopping,359.85
C018,2022-11-30,entertainment,722.72
C018,2022-11-30,other,820.89
C018,2022-12-31,housing,670.93
C018,2022-12-31,food,562.95
C018,2022-12-31,transport,704.76
C018,2022-12-31,shopping,490.35
C018,2022-12-31,entertainment,672.23
C018,2022-12-31,other,748.48
C018,2023-01-31,housing,553.86
C018,2023-01-31,food,546.41
C018,2023-01-31,transport,704.38
C018,2023-01-31,shopping,314.34
C018,2023-01-31,entertainment,515.38
C018,2023-01-31,other,820.7
C018,2023-02-28,housing,488.02
C018,2023-02-28,food,419.77
C018,2023-02-28,transport,515.07
C018,2023-02-28,shopping,318.99
C018,2023-02-28,entertainment,606.78
C018,2023-02-28,other,862.9
C018,2023-03-31,housing,716.51
C018,2023-03-31,food,427.21
C018,2023-03-31,transport,844.4
C018,2023-03-31,shopping,336.81
C018,2023-03-31,entertainment,717.68
C018,2023-03-31,other,948.88
C018,2023-04-30,housing,407.38
C018,2023-04-30,food,424.62
C018,2023-04-30,transport,664.02
C018,2023-04-30,shopping,296.46
C018,2023-04-30,entertainment,426.9
C018,2023-04-30,other,626.87
C018,2023-05-31,housing,525.58
C018,2023-05-31,food,399.79
C018,2023-05-31,transport,508.96
C018,2023-05-31,shopping,248.93
C018,2023-05-31,entertainment,575.01
C018,2023-05-31,other,639.28
C018,2023-06-30,housing,723.26
C018,2023-06-30,food,454.43
C018,2023-06-30,transport,704.62
C018,2023-06-30,shopping,368.16
C018,2023-06-30,entertainment,597.99
C018,2023-06-30,other,797.99
C018,2023-07-31,housing,733.77
C018,2023-07-31,food,811.11
C018,2023-07-31,transport,953.64
C018,2023-07-31,shopping,372.99
C018,2023-07-31,entertainment,842.74
C018,2023-07-31,other,1127.59
C018,2023-08-31,housing,691.01
C018,2023-08-31,food,685.42
C018,2023-08-31,transport,869.07
C018,2023-08-31,shopping,425.61
C018,2023-08-31,entertainment,651.3
C018,2023-08-31,other,1213.95
C018,2023-09-30,housing,553.79
C018,2023-09-30,food,737.53
C018,2023-09-30,transport,1073.4
C018,2023-09-30,shopping,405.85
C018,2023-09-30,entertainment,856.43
C018,2023-09-30,other,977.75
C018,2023-10-31,housing,324.83
C018,2023-10-31,food,421.81
C018,2023-10-31,transport,476.68
C018,2023-10-31,shopping,198.08
C018,2023-10-31,entertainment,454.69
C018,2023-10-31,other,686.16
C018,2023-11-30,housing,440.86
C018,2023-11-30,food,524.52
C018,2023-11-30,transport,461.86
C018,2023-11-30,shopping,273.2
C018,2023-11-30,entertainment,448.05
C018,2023-11-30,other,715.37
C018,2023-12-31,housing,846.28
C018,2023-12-31,food,783.02
C018,2023-12-31,transport,733.99
C018,2023-12-31,shopping,454.43
C018,2023-12-31,entertainment,678.93
C018,2023-12-31,other,1106.87
C019,2022-01-31,housing,650.06
C019,2022-01-31,food,939.28
C019,2022-01-31,transport,203.8
C019,2022-01-31,shopping,655.15
C019,2022-01-31,entertainment,610.07
C019,2022-01-31,other,885.51
C019,2022-02-28,housing,892.34
C019,2022-02-28,food,696.68
C019,2022-02-28,transport,248.09
C019,2022-02-28,shopping,404.7
C019,2022-02-28,entertainment,595.74
C019,2022-02-28,other,1007.34
C019,2022-03-31,housing,674.03
C019,2022-03-31,food,577.21
C019,2022-03-31,transport,183.99
C019,2022-03-31,shopping,524.41
C019,2022-03-31,entertainment,344.57
C019,2022-03-31,other,708.2
C019,2022-04-30,housing,543.17
C019,2022-04-30,food,736.03
C019,2022-04-30,transport,243.47
C019,2022-04-30,shopping,960.88
C019,2022-04-30,entertainment,739.09
C019,2022-04-30,other,1071.19
C019,2022-05-31,housing,743.24
C019,2022-05-31,food,1007.43
C019,2022-05-31,transport,216.96
C019,2022-05-31,shopping,930.4
C019,2022-05-31,entertainment,654.77
C019,2022-05-31,other,1040.1
C019,2022-06-30,housing,679.66
C019,2022-06-30,food,632.17
C019,2022-06-30,transport,230.34
C019,2022-06-30,shopping,570.72
C019,2022-06-30,entertainment,594.77
C019,2022-06-30,other,1023.44
C019,2022-07-31,housing,626.91
C019,2022-07-31,food,718.54
C019,2022-07-31,transport,236.87
C019,2022-07-31,shopping,842.49
C019,2022-07-31,entertainment,638.74
C019,2022-07-31,other,1132.07
C019,2022-08-31,housing,1132.74
C019,2022-08-31,food,1180.23
C019,2022-08-31,transport,378.85
C019,2022-08-31,shopping,855.19
C019,2022-08-31,entertainment,818.37
C019,2022-08-31,other,1429.04
C019,2022-09-30,housing,737.08
C019,2022-09-30,food,808.46
C019,2022-09-30,transport,286.91
C019,2022-09-30,shopping,819.34
C019,2022-09-30,entertainment,615.83
C019,2022-09-30,other,1001.37
C019,2022-10-31,housing,910.38
C019,2022-10-31,food,647.95
C019,2022-10-31,transport,253.36
C019,2022-10-31,shopping,801.23
C019,2022-10-31,entertainment,759.68
C019,2022-10-31,other,1363.59
C019,2022-11-30,housing,775.56
C019,2022-11-30,food,753.29
C019,2022-11-30,transport,208.88
C019,2022-11-30,shopping,656.58
C019,2022-11-30,entertainment,596.24
C019,2022-11-30,other,1043.24
C019,2022-12-31,housing,424.3
C019,2022-12-31,food,476.16
C019,2022-12-31,transport,140.85
C019,2022-12-31,shopping,416.45
C019,2022-12-31,entertainment,403.8
C019,2022-12-31,other,556.25
C019,2023-01-31,housing,457.09
C019,2023-01-31,food,562.54
C019,2023-01-31,transport,196.97
C019,2023-01-31,shopping,516.47
C019,2023-01-31,entertainment,313.6
C019,2023-01-31,other,684.64
C019,2023-02-28,housing,728.58
C019,2023-02-28,food,802.75
C019,2023-02-28,transport,199.48
C019,2023-02-28,shopping,686.83
C019,2023-02-28,entertainment,629.12
C019,2023-02-28,other,1173.14
C019,2023-03-31,housing,551.39
C019,2023-03-31,food,361.73
C019,2023-03-31,transport,171.85
C019,2023-03-31,shopping,513.5
C019,2023-03-31,entertainment,410.75
C019,2023-03-31,other,876.56
C019,2023-04-30,housing,444.25
C019,2023-04-30,food,725.93
C019,2023-04-30,transport,188.51
C019,2023-04-30,shopping,690.97
C019,2023-04-30,entertainment,452.61
C019,2023-04-30,other,992.83
C019,2023-05-31,housing,673.85
C019,2023-05-31,food,687.13
C019,2023-05-31,transport,202.03
C019,2023-05-31,shopping,475.41
C019,2023-05-31,entertainment,418.39
C019,2023-05-31,other,865.02
C019,2023-06-30,housing,615.88
C019,2023-06-30,food,775.73
C019,2023-06-30,transport,211.63
C019,2023-06-30,shopping,555.54
C019,2023-06-30,entertainment,541.57
C019,2023-06-30,other,1030.61
C019,2023-07-31,housing,920.19
C019,2023-07-31,food,675.91
C019,2023-07-31,transport,231.4
C019,2023-07-31,shopping,732.08
C019,2023-07-31,entertainment,596.57
C019,2023-07-31,other,976.67
C019,2023-08-31,housing,454.1
C019,2023-08-31,food,431.76
C019,2023-08-31,transport,118.77
C019,2023-08-31,shopping,415.1
C019,2023-08-31,entertainment,345.69
C019,2023-08-31,other,786.7
C019,2023-09-30,housing,649.39
C019,2023-09-30,food,755.48
C019,2023-09-30,transport,176.6
C019,2023-09-30,shopping,666.65
C019,2023-09-30,entertainment,663.96
C019,2023-09-30,other,1241.72
C019,2023-10-31,housing,686.19
C019,2023-10-31,food,479.22
C019,2023-10-31,transport,157.02
C019,2023-10-31,shopping,628.53
C019,2023-10-31,entertainment,618.13
C019,2023-10-31,other,936.28
C019,2023-11-30,housing,451.96
C019,2023-11-30,food,491.25
C019,2023-11-30,transport,223.88
C019,2023-11-30,shopping,611.17
C019,2023-11-30,entertainment,468.71
C019,2023-11-30,other,1000.89
C019,2023-12-31,housing,790.72
C019,2023-12-31,food,739.65
C019,2023-12-31,transport,267.33
C019,2023-12-31,shopping,664.63
C019,2023-12-31,entertainment,567.57
C019,2023-12-31,other,1181.38
C020,2022-01-31,housing,245.42
C020,2022-01-31,food,672.16
C020,2022-01-31,transport,689.58
C020,2022-01-31,shopping,1072.42
C020,2022-01-31,entertainment,1465.89
C020,2022-01-31,other,570.23
C020,2022-02-28,housing,237.46
C020,2022-02-28,food,714.06
C020,2022-02-28,transport,633.28
C020,2022-02-28,shopping,720.97
C020,2022-02-28,entertainment,1198.41
C020,2022-02-28,other,481.44
C020,2022-03-31,housing,188.45
C020,2022-03-31,food,665.04
C020,2022-03-31,transport,844.7
C020,2022-03-31,shopping,837.62
C020,2022-03-31,entertainment,1251.37
C020,2022-03-31,other,449.08
C020,2022-04-30,housing,222.51
C020,2022-04-30,food,609.45
C020,2022-04-30,transport,765.83
C020,2022-04-30,shopping,805.04
C020,2022-04-30,entertainment,848.53
C020,2022-04-30,other,433.15
C020,2022-05-31,housing,201.49
C020,2022-05-31,food,598.32
C020,2022-05-31,transport,598.49
C020,2022-05-31,shopping,410.83
C020,2022-05-31,entertainment,945.73
C020,2022-05-31,other,445.56
C020,2022-06-30,housing,172.19
C020,2022-06-30,food,511.38
C020,2022-06-30,transport,517.15
C020,2022-06-30,shopping,443.53
C020,2022-06-30,entertainment,818.06
C020,2022-06-30,other,255.16
C020,2022-07-31,housing,279.65
C020,2022-07-31,food,583.18
C020,2022-07-31,transport,585.22
C020,2022-07-31,shopping,828.3
C020,2022-07-31,entertainment,1137.42
C020,2022-07-31,other,595.05
C020,2022-08-31,housing,334.0
C020,2022-08-31,food,776.62
C020,2022-08-31,transport,791.35
C020,2022-08-31,shopping,891.04
C020,2022-08-31,entertainment,1151.38
C020,2022-08-31,other,489.52
C020,2022-09-30,housing,197.75
C020,2022-09-30,food,520.93
C020,2022-09-30,transport,664.97
C020,2022-09-30,shopping,627.76
C020,2022-09-30,entertainment,986.89
C020,2022-09-30,other,499.49
C020,2022-10-31,housing,259.77
C020,2022-10-31,food,559.44
C020,2022-10-31,transport,756.81
C020,2022-10-31,shopping,799.24
C020,2022-10-31,entertainment,813.83
C020,2022-10-31,other,508.56
C020,2022-11-30,housing,312.86
C020,2022-11-30,food,835.58
C020,2022-11-30,transport,921.38
C020,2022-11-30,shopping,830.92
C020,2022-11-30,entertainment,1438.35
C020,2022-11-30,other,529.57
C020,2022-12-31,housing,256.73
C020,2022-12-31,food,567.02
C020,2022-12-31,transport,558.66
C020,2022-12-31,shopping,721.61
C020,2022-12-31,entertainment,910.06
C020,2022-12-31,other,461.11
C020,2023-01-31,housing,247.46
C020,2023-01-31,food,680.37
C020,2023-01-31,transport,701.11
C020,2023-01-31,shopping,647.69
C020,2023-01-31,entertainment,994.6
C020,2023-01-31,other,714.33
C020,2023-02-28,housing,212.98
C020,2023-02-28,food,497.5
C020,2023-02-28,transport,691.87
C020,2023-02-28,shopping,1003.39
C020,2023-02-28,entertainment,1073.01
C020,2023-02-28,other,661.72
C020,2023-03-31,housing,282.97
C020,2023-03-31,food,514.53
C020,2023-03-31,transport,798.29
C020,2023-03-31,shopping,767.94
C020,2023-03-31,entertainment,1240.05
C020,2023-03-31,other,483.03
C020,2023-04-30,housing,270.1
C020,2023-04-30,food,610.19
C020,2023-04-30,transport,720.62
C020,2023-04-30,shopping,753.54
C020,2023-04-30,entertainment,962.02
C020,2023-04-30,other,662.76
C020,2023-05-31,housing,261.43
C020,2023-05-31,food,779.76
C020,2023-05-31,transport,694.43
C020,2023-05-31,shopping,742.42
C020,2023-05-31,entertainment,1416.05
C020,2023-05-31,other,457.35
C020,2023-06-30,housing,278.73
C020,2023-06-30,food,682.97
C020,2023-06-30,transport,814.34
C020,2023-06-30,shopping,963.61
C020,2023-06-30,entertainment,1054.34
C020,2023-06-30,other,668.09
C020,2023-07-31,housing,205.93
C020,2023-07-31,food,602.03
C020,2023-07-31,transport,811.15
C020,2023-07-31,shopping,971.52
C020,2023-07-31,entertainment,1167.51
C020,2023-07-31,other,433.95
C020,2023-08-31,housing,304.93
C020,2023-08-31,food,730.05
C020,2023-08-31,transport,800.42
C020,2023-08-31,shopping,872.41
C020,2023-08-31,entertainment,1111.18
C020,2023-08-31,other,511.62
C020,2023-09-30,housing,173.2
C020,2023-09-30,food,412.44
C020,2023-09-30,transport,472.92
C020,2023-09-30,shopping,403.04
C020,2023-09-30,entertainment,750.87
C020,2023-09-30,other,448.85
C020,2023-10-31,housing,249.86
C020,2023-10-31,food,642.47
C020,2023-10-31,transport,871.44
C020,2023-10-31,shopping,653.1
C020,2023-10-31,entertainment,1079.61
C020,2023-10-31,other,462.08
C020,2023-11-30,housing,222.87
C020,2023-11-30,food,657.16
C020,2023-11-30,transport,755.24
C020,2023-11-30,shopping,733.13
C020,2023-11-30,entertainment,880.09
C020,2023-11-30,other,642.27
C020,2023-12-31,housing,210.13
C020,2023-12-31,food,410.56
C020,2023-12-31,transport,736.04
C020,2023-12-31,shopping,805.23
C020,2023-12-31,entertainment,1300.98
C020,2023-12-31,other,378.75
C021,2022-01-31,housing,746.19
C021,2022-01-31,food,843.44
C021,2022-01-31,transport,1223.79
C021,2022-01-31,shopping,413.17
C021,2022-01-31,entertainment,298.9
C021,2022-01-31,other,337.02
C021,2022-02-28,housing,967.88
C021,2022-02-28,food,669.91
C021,2022-02-28,transport,1242.87
C021,2022-02-28,shopping,472.84
C021,2022-02-28,entertainment,382.8
C021,2022-02-28,other,365.44
C021,2022-03-31,housing,998.55
C021,2022-03-31,food,667.21
C021,2022-03-31,transport,939.67
C021,2022-03-31,shopping,444.12
C021,2022-03-31,entertainment,209.13
C021,2022-03-31,other,280.98
C021,2022-04-30,housing,789.27
C021,2022-04-30,food,679.45
C021,2022-04-30,transport,1180.48
C021,2022-04-30,shopping,452.91
C021,2022-04-30,entertainment,214.73
C021,2022-04-30,other,254.87
C021,2022-05-31,housing,1290.61
C021,2022-05-31,food,853.79
C021,2022-05-31,transport,1260.44
C021,2022-05-31,shopping,455.05
C021,2022-05-31,entertainment,436.42
C021,2022-05-31,other,418.19
C021,2022-06-30,housing,1264.68
C021,2022-06-30,food,1101.54
C021,2022-06-30,transport,1309.39
C021,2022-06-30,shopping,632.52
C021,2022-06-30,entertainment,382.19
C021,2022-06-30,other,466.12
C021,2022-07-31,housing,1034.55
C021,2022-07-31,food,997.41
C021,2022-07-31,transport,930.5
C021,2022-07-31,shopping,479.3
C021,2022-07-31,entertainment,295.34
C021,2022-07-31,other,386.1
C021,2022-08-31,housing,976.49
C021,2022-08-31,food,656.89
C021,2022-08-31,transport,714.53
C021,2022-08-31,shopping,417.25
C021,2022-08-31,entertainment,214.01
C021,2022-08-31,other,234.33
C021,2022-09-30,housing,1109.79
C021,2022-09-30,food,806.47
C021,2022-09-30,transport,1127.34
C021,2022-09-30,shopping,328.12
C021,2022-09-30,entertainment,226.23
C021,2022-09-30,other,455.23
C021,2022-10-31,housing,896.88
C021,2022-10-31,food,532.64
C021,2022-10-31,transport,835.31
C021,2022-10-31,shopping,332.24
C021,2022-10-31,entertainment,244.87
C021,2022-10-31,other,284.79
C021,2022-11-30,housing,782.73
C021,2022-11-30,food,698.49
C021,2022-11-30,transport,763.64
C021,2022-11-30,shopping,441.76
C021,2022-11-30,entertainment,356.02
C021,2022-11-30,other,379.49
C021,2022-12-31,housing,1123.85
C021,2022-12-31,food,583.55
C021,2022-12-31,transport,916.94
C021,2022-12-31,shopping,606.58
C021,2022-12-31,entertainment,275.88
C021,2022-12-31,other,346.14
C021,2023-01-31,housing,823.72
C021,2023-01-31,food,577.86
C021,2023-01-31,transport,976.95
C021,2023-01-31,shopping,379.26
C021,2023-01-31,entertainment,239.4
C021,2023-01-31,other,293.81
C021,2023-02-28,housing,1064.88
C021,2023-02-28,food,776.07
C021,2023-02-28,transport,1207.72
C021,2023-02-28,shopping,482.48
C021,2023-02-28,entertainment,290.63
C021,2023-02-28,other,401.2
C021,2023-03-31,housing,1104.55
C021,2023-03-31,food,826.21
C021,2023-03-31,transport,1001.69
C021,2023-03-31,shopping,439.52
C021,2023-03-31,entertainment,346.3
C021,2023-03-31,other,409.25
C021,2023-04-30,housing,1137.23
C021,2023-04-30,food,794.19
C021,2023-04-30,transport,1210.9
C021,2023-04-30,shopping,556.0
C021,2023-04-30,entertainment,340.98
